,Steps,Energy @ 1.5,Energy @ 1.7,Energy @ 1.9,Energy @ 2.0999999999999996,Energy @ 2.3,Energy @ 2.5,Energy @ 2.6999999999999997,Energy @ 2.8999999999999995,Energy @ 3.0999999999999996,Energy @ 3.3
203,203102.34767383692,-1904.0,-1928.0,-1840.0,-1576.0,-1356.0,-1108.0,-940.0,-904.0,-840.0,-676.0
204,204102.8469234617,-1880.0,-1892.0,-1880.0,-1668.0,-1448.0,-1120.0,-1044.0,-864.0,-816.0,-672.0
205,205103.34617308652,-1888.0,-1964.0,-1872.0,-1736.0,-1332.0,-1144.0,-1016.0,-916.0,-752.0,-748.0
206,206103.84542271134,-1904.0,-1932.0,-1836.0,-1756.0,-1384.0,-1048.0,-1112.0,-956.0,-864.0,-740.0
207,207104.34467233616,-1924.0,-1924.0,-1788.0,-1708.0,-1372.0,-1092.0,-1020.0,-908.0,-832.0,-724.0
208,208104.84392196097,-1924.0,-1968.0,-1784.0,-1708.0,-1376.0,-1120.0,-1060.0,-768.0,-788.0,-708.0
209,209105.3431715858,-1892.0,-1988.0,-1824.0,-1732.0,-1412.0,-1044.0,-1036.0,-840.0,-820.0,-756.0
210,210105.8424212106,-1912.0,-1980.0,-1812.0,-1680.0,-1420.0,-1032.0,-1032.0,-776.0,-752.0,-748.0
211,211106.34167083542,-1920.0,-1944.0,-1784.0,-1720.0,-1420.0,-1072.0,-980.0,-704.0,-788.0,-776.0
212,212106.84092046024,-1904.0,-1960.0,-1864.0,-1676.0,-1444.0,-1108.0,-1080.0,-784.0,-776.0,-664.0
213,213107.34017008502,-1884.0,-1960.0,-1884.0,-1708.0,-1476.0,-1128.0,-1032.0,-828.0,-780.0,-744.0
214,214107.83941970984,-1888.0,-1952.0,-1880.0,-1668.0,-1456.0,-1100.0,-1004.0,-824.0,-812.0,-752.0
215,215108.33866933465,-1888.0,-1956.0,-1868.0,-1740.0,-1400.0,-1044.0,-936.0,-884.0,-904.0,-660.0
216,216108.83791895947,-1904.0,-1968.0,-1888.0,-1684.0,-1452.0,-1132.0,-1016.0,-960.0,-828.0,-680.0
217,217109.3371685843,-1900.0,-1892.0,-1872.0,-1612.0,-1416.0,-1124.0,-916.0,-872.0,-808.0,-704.0
218,218109.8364182091,-1880.0,-1904.0,-1848.0,-1716.0,-1400.0,-1100.0,-916.0,-916.0,-824.0,-756.0
219,219110.33566783392,-1864.0,-1896.0,-1828.0,-1688.0,-1420.0,-1100.0,-1012.0,-884.0,-764.0,-684.0
220,220110.8349174587,-1880.0,-1940.0,-1924.0,-1724.0,-1396.0,-1092.0,-992.0,-920.0,-748.0,-684.0
221,221111.33416708352,-1856.0,-1932.0,-1880.0,-1708.0,-1484.0,-1144.0,-1044.0,-924.0,-748.0,-640.0
222,222111.83341670834,-1888.0,-1968.0,-1888.0,-1688.0,-1392.0,-1176.0,-972.0,-924.0,-728.0,-716.0
223,223112.33266633315,-1908.0,-1960.0,-1840.0,-1644.0,-1364.0,-1128.0,-996.0,-920.0,-808.0,-684.0
224,224112.83191595797,-1904.0,-1940.0,-1916.0,-1712.0,-1428.0,-1184.0,-1064.0,-976.0,-876.0,-772.0
225,225113.3311655828,-1920.0,-1924.0,-1912.0,-1644.0,-1408.0,-1192.0,-992.0,-1000.0,-900.0,-804.0
226,226113.8304152076,-1924.0,-1976.0,-1912.0,-1560.0,-1480.0,-1160.0,-880.0,-928.0,-920.0,-736.0
227,227114.32966483242,-1928.0,-1948.0,-1880.0,-1556.0,-1432.0,-1092.0,-988.0,-904.0,-820.0,-732.0
228,228114.82891445723,-1924.0,-1964.0,-1908.0,-1584.0,-1452.0,-1072.0,-972.0,-948.0,-800.0,-776.0
229,229115.32816408202,-1940.0,-1956.0,-1900.0,-1656.0,-1420.0,-996.0,-904.0,-948.0,-844.0,-736.0
230,230115.82741370684,-1912.0,-1980.0,-1900.0,-1612.0,-1316.0,-1052.0,-932.0,-948.0,-824.0,-684.0
231,231116.32666333165,-1920.0,-1972.0,-1864.0,-1648.0,-1276.0,-1020.0,-888.0,-856.0,-772.0,-720.0
232,232116.82591295647,-1952.0,-1928.0,-1852.0,-1680.0,-1336.0,-1004.0,-904.0,-928.0,-720.0,-680.0
233,233117.32516258128,-1956.0,-1940.0,-1828.0,-1696.0,-1360.0,-1140.0,-888.0,-892.0,-696.0,-608.0
234,234117.8244122061,-1956.0,-1952.0,-1796.0,-1692.0,-1420.0,-1140.0,-904.0,-944.0,-680.0,-628.0
235,235118.32366183092,-1916.0,-1948.0,-1888.0,-1788.0,-1428.0,-1140.0,-900.0,-952.0,-744.0,-688.0
236,236118.8229114557,-1952.0,-1944.0,-1900.0,-1728.0,-1464.0,-1156.0,-984.0,-944.0,-728.0,-836.0
237,237119.32216108052,-1960.0,-1932.0,-1912.0,-1640.0,-1428.0,-1116.0,-1164.0,-936.0,-792.0,-760.0
238,238119.82141070534,-1980.0,-1936.0,-1844.0,-1672.0,-1556.0,-1136.0,-1060.0,-916.0,-872.0,-812.0
239,239120.32066033015,-2000.0,-1900.0,-1824.0,-1692.0,-1500.0,-1064.0,-1112.0,-916.0,-848.0,-832.0
240,240120.81990995497,-2024.0,-1876.0,-1828.0,-1628.0,-1508.0,-1044.0,-920.0,-1024.0,-776.0,-760.0
241,241121.31915957978,-2008.0,-1904.0,-1860.0,-1616.0,-1472.0,-1108.0,-944.0,-900.0,-796.0,-760.0
242,242121.8184092046,-2004.0,-1940.0,-1888.0,-1680.0,-1500.0,-1100.0,-1044.0,-892.0,-788.0,-680.0
243,243122.31765882942,-2016.0,-1920.0,-1848.0,-1664.0,-1584.0,-1088.0,-992.0,-1012.0,-872.0,-680.0
244,244122.81690845423,-2040.0,-1928.0,-1864.0,-1644.0,-1496.0,-1144.0,-1012.0,-932.0,-760.0,-708.0
245,245123.31615807902,-2040.0,-1968.0,-1828.0,-1672.0,-1508.0,-1084.0,-1020.0,-888.0,-768.0,-660.0
246,246123.81540770383,-2020.0,-1992.0,-1780.0,-1736.0,-1440.0,-1064.0,-1036.0,-872.0,-720.0,-652.0
247,247124.31465732865,-1996.0,-1972.0,-1716.0,-1728.0,-1452.0,-1032.0,-1024.0,-760.0,-816.0,-660.0
248,248124.81390695347,-2000.0,-1988.0,-1796.0,-1700.0,-1460.0,-1028.0,-1060.0,-816.0,-840.0,-744.0
249,249125.31315657828,-1984.0,-1992.0,-1812.0,-1684.0,-1484.0,-1044.0,-916.0,-824.0,-872.0,-784.0
250,250125.8124062031,-1984.0,-1960.0,-1840.0,-1700.0,-1528.0,-960.0,-1020.0,-856.0,-904.0,-796.0
251,251126.3116558279,-2008.0,-1948.0,-1828.0,-1740.0,-1472.0,-1040.0,-960.0,-840.0,-880.0,-796.0
252,252126.8109054527,-1976.0,-1960.0,-1920.0,-1700.0,-1488.0,-1056.0,-968.0,-844.0,-896.0,-816.0
253,253127.31015507752,-1988.0,-1972.0,-1884.0,-1636.0,-1544.0,-1116.0,-968.0,-884.0,-824.0,-764.0
254,254127.80940470233,-2028.0,-1980.0,-1868.0,-1636.0,-1464.0,-1112.0,-944.0,-844.0,-784.0,-700.0
255,255128.30865432715,-2008.0,-1972.0,-1840.0,-1644.0,-1452.0,-1080.0,-900.0,-860.0,-876.0,-728.0
256,256128.80790395197,-2016.0,-1976.0,-1840.0,-1664.0,-1476.0,-1036.0,-884.0,-860.0,-800.0,-704.0
257,257129.30715357678,-2028.0,-1952.0,-1828.0,-1680.0,-1540.0,-1080.0,-1000.0,-816.0,-732.0,-720.0
258,258129.8064032016,-2016.0,-1912.0,-1808.0,-1672.0,-1508.0,-1048.0,-1096.0,-904.0,-788.0,-640.0
259,259130.3056528264,-2032.0,-1944.0,-1800.0,-1692.0,-1532.0,-1036.0,-1040.0,-944.0,-796.0,-736.0
260,260130.80490245123,-2040.0,-1936.0,-1796.0,-1684.0,-1532.0,-1104.0,-996.0,-876.0,-772.0,-856.0
261,261131.30415207602,-2004.0,-1908.0,-1796.0,-1768.0,-1548.0,-1140.0,-980.0,-956.0,-804.0,-868.0
262,262131.80340170083,-2008.0,-1884.0,-1852.0,-1700.0,-1624.0,-1120.0,-984.0,-892.0,-740.0,-776.0
263,263132.30265132565,-1984.0,-1968.0,-1820.0,-1748.0,-1608.0,-1112.0,-1004.0,-888.0,-824.0,-812.0
264,264132.8019009505,-1988.0,-1976.0,-1852.0,-1744.0,-1544.0,-1108.0,-992.0,-936.0,-696.0,-756.0
265,265133.3011505753,-2004.0,-1968.0,-1812.0,-1740.0,-1652.0,-1196.0,-948.0,-888.0,-764.0,-740.0
266,266133.80040020007,-2024.0,-1984.0,-1796.0,-1772.0,-1628.0,-1180.0,-1020.0,-852.0,-700.0,-728.0
267,267134.2996498249,-2004.0,-1968.0,-1808.0,-1788.0,-1568.0,-1188.0,-1020.0,-924.0,-652.0,-788.0
268,268134.7988994497,-2016.0,-1928.0,-1860.0,-1788.0,-1620.0,-1200.0,-1036.0,-936.0,-728.0,-796.0
269,269135.29814907454,-2024.0,-1936.0,-1860.0,-1728.0,-1512.0,-1192.0,-964.0,-956.0,-624.0,-768.0
270,270135.79739869933,-2004.0,-1912.0,-1868.0,-1712.0,-1464.0,-1212.0,-908.0,-920.0,-732.0,-784.0
271,271136.2966483242,-2028.0,-1940.0,-1856.0,-1772.0,-1432.0,-1128.0,-844.0,-892.0,-788.0,-784.0
272,272136.79589794896,-2024.0,-1948.0,-1820.0,-1796.0,-1420.0,-1128.0,-960.0,-924.0,-732.0,-792.0
273,273137.29514757375,-2024.0,-1956.0,-1860.0,-1708.0,-1400.0,-1104.0,-980.0,-976.0,-804.0,-800.0
274,274137.7943971986,-2008.0,-1900.0,-1880.0,-1712.0,-1404.0,-1160.0,-940.0,-872.0,-660.0,-800.0
275,275138.2936468234,-1984.0,-1932.0,-1904.0,-1664.0,-1420.0,-1096.0,-852.0,-904.0,-800.0,-780.0
276,276138.7928964482,-1960.0,-1972.0,-1904.0,-1660.0,-1396.0,-1116.0,-952.0,-980.0,-696.0,-784.0
277,277139.292146073,-1960.0,-1952.0,-1908.0,-1656.0,-1368.0,-1196.0,-964.0,-944.0,-732.0,-704.0
278,278139.79139569786,-1988.0,-1960.0,-1876.0,-1740.0,-1420.0,-1252.0,-980.0,-924.0,-804.0,-736.0
279,279140.29064532265,-1976.0,-1972.0,-1844.0,-1716.0,-1284.0,-1204.0,-952.0,-856.0,-756.0,-772.0
280,280140.78989494743,-1976.0,-1924.0,-1896.0,-1744.0,-1316.0,-1208.0,-1016.0,-872.0,-728.0,-716.0
281,281141.2891445723,-2012.0,-1884.0,-1924.0,-1736.0,-1300.0,-1124.0,-928.0,-908.0,-816.0,-784.0
282,282141.78839419706,-2008.0,-1924.0,-1956.0,-1684.0,-1320.0,-1128.0,-928.0,-792.0,-824.0,-860.0
283,283142.2876438219,-2008.0,-1924.0,-1968.0,-1652.0,-1308.0,-1220.0,-876.0,-796.0,-912.0,-752.0
284,284142.7868934467,-2012.0,-1916.0,-1948.0,-1704.0,-1328.0,-1232.0,-916.0,-852.0,-844.0,-752.0
285,285143.28614307154,-2004.0,-1920.0,-1920.0,-1600.0,-1388.0,-1192.0,-928.0,-876.0,-800.0,-648.0
286,286143.7853926963,-2008.0,-1948.0,-1880.0,-1604.0,-1376.0,-1264.0,-944.0,-916.0,-792.0,-704.0
287,287144.2846423212,-1992.0,-1960.0,-1876.0,-1608.0,-1372.0,-1304.0,-884.0,-900.0,-736.0,-716.0
288,288144.78389194596,-2020.0,-1964.0,-1824.0,-1624.0,-1408.0,-1248.0,-896.0,-932.0,-776.0,-832.0
289,289145.28314157075,-2020.0,-1924.0,-1896.0,-1688.0,-1576.0,-1168.0,-948.0,-924.0,-768.0,-796.0
290,290145.7823911956,-2016.0,-1936.0,-1920.0,-1672.0,-1488.0,-1056.0,-1020.0,-932.0,-692.0,-764.0
291,291146.2816408204,-2012.0,-1952.0,-1884.0,-1740.0,-1464.0,-1012.0,-1096.0,-992.0,-708.0,-728.0
292,292146.7808904452,-2008.0,-1960.0,-1884.0,-1712.0,-1480.0,-1004.0,-1100.0,-912.0,-728.0,-796.0
293,293147.28014007,-2000.0,-1940.0,-1848.0,-1692.0,-1552.0,-1092.0,-1000.0,-844.0,-792.0,-708.0
294,294147.77938969486,-2000.0,-1980.0,-1880.0,-1648.0,-1528.0,-1088.0,-1068.0,-904.0,-784.0,-704.0
295,295148.27863931964,-2008.0,-1952.0,-1836.0,-1668.0,-1608.0,-1128.0,-1168.0,-824.0,-756.0,-732.0
296,296148.7778889445,-1996.0,-1944.0,-1848.0,-1764.0,-1520.0,-1172.0,-1168.0,-828.0,-784.0,-656.0
297,297149.2771385693,-2016.0,-1904.0,-1836.0,-1760.0,-1524.0,-1096.0,-1016.0,-824.0,-792.0,-728.0
298,298149.77638819406,-1992.0,-1940.0,-1804.0,-1756.0,-1444.0,-1092.0,-1004.0,-844.0,-796.0,-716.0
299,299150.2756378189,-2008.0,-1952.0,-1864.0,-1788.0,-1436.0,-1160.0,-1092.0,-848.0,-860.0,-760.0
300,300150.7748874437,-1996.0,-1932.0,-1816.0,-1780.0,-1436.0,-1136.0,-1016.0,-832.0,-916.0,-784.0
301,301151.27413706854,-1940.0,-1928.0,-1804.0,-1836.0,-1500.0,-1112.0,-1044.0,-812.0,-832.0,-812.0
302,302151.7733866933,-1980.0,-1916.0,-1856.0,-1808.0,-1564.0,-1100.0,-1060.0,-732.0,-896.0,-800.0
303,303152.2726363182,-1984.0,-1940.0,-1832.0,-1680.0,-1576.0,-1044.0,-1088.0,-796.0,-896.0,-724.0
304,304152.77188594296,-1976.0,-1956.0,-1792.0,-1616.0,-1548.0,-1132.0,-1004.0,-856.0,-800.0,-756.0
305,305153.27113556775,-1944.0,-1980.0,-1844.0,-1664.0,-1596.0,-1152.0,-1044.0,-768.0,-820.0,-720.0
306,306153.7703851926,-1972.0,-2004.0,-1860.0,-1704.0,-1572.0,-1232.0,-1016.0,-776.0,-924.0,-672.0
307,307154.2696348174,-1992.0,-1984.0,-1884.0,-1696.0,-1504.0,-1344.0,-1008.0,-836.0,-964.0,-704.0
308,308154.7688844422,-2012.0,-1992.0,-1884.0,-1684.0,-1472.0,-1208.0,-1004.0,-824.0,-840.0,-684.0
309,309155.268134067,-2004.0,-1936.0,-1928.0,-1728.0,-1444.0,-1148.0,-936.0,-960.0,-820.0,-692.0
310,310155.76738369185,-1964.0,-1932.0,-1924.0,-1760.0,-1516.0,-1228.0,-1012.0,-844.0,-828.0,-716.0
311,311156.26663331664,-1980.0,-1908.0,-1868.0,-1796.0,-1508.0,-1084.0,-1068.0,-900.0,-648.0,-732.0
312,312156.7658829414,-1956.0,-1952.0,-1888.0,-1848.0,-1496.0,-1020.0,-1056.0,-892.0,-744.0,-840.0
313,313157.2651325663,-2000.0,-1960.0,-1876.0,-1852.0,-1484.0,-1100.0,-1012.0,-884.0,-848.0,-816.0
314,314157.76438219106,-1988.0,-1972.0,-1860.0,-1860.0,-1460.0,-1136.0,-1040.0,-796.0,-844.0,-836.0
315,315158.2636318159,-1992.0,-1980.0,-1896.0,-1836.0,-1488.0,-1160.0,-976.0,-888.0,-836.0,-720.0
316,316158.7628814407,-1976.0,-1960.0,-1832.0,-1788.0,-1532.0,-1060.0,-1072.0,-948.0,-876.0,-700.0
317,317159.26213106554,-2004.0,-1964.0,-1796.0,-1800.0,-1440.0,-1120.0,-1000.0,-920.0,-888.0,-760.0
318,318159.7613806903,-2012.0,-1932.0,-1876.0,-1756.0,-1464.0,-1104.0,-1004.0,-808.0,-856.0,-756.0
319,319160.26063031517,-2008.0,-1912.0,-1852.0,-1736.0,-1424.0,-1076.0,-936.0,-780.0,-812.0,-772.0
320,320160.75987993996,-2012.0,-1872.0,-1824.0,-1760.0,-1388.0,-1180.0,-976.0,-820.0,-764.0,-712.0
321,321161.25912956474,-2016.0,-1900.0,-1836.0,-1728.0,-1404.0,-1132.0,-1024.0,-936.0,-792.0,-712.0
322,322161.7583791896,-2040.0,-1952.0,-1812.0,-1788.0,-1440.0,-1064.0,-1072.0,-904.0,-860.0,-696.0
323,323162.2576288144,-2016.0,-1952.0,-1872.0,-1728.0,-1436.0,-1048.0,-1000.0,-904.0,-820.0,-772.0
324,324162.7568784392,-2016.0,-1948.0,-1812.0,-1740.0,-1460.0,-1156.0,-1028.0,-896.0,-844.0,-780.0
325,325163.256128064,-2008.0,-1920.0,-1820.0,-1724.0,-1460.0,-1064.0,-1060.0,-876.0,-828.0,-760.0
326,326163.75537768885,-2012.0,-1924.0,-1788.0,-1700.0,-1460.0,-1024.0,-1120.0,-860.0,-804.0,-704.0
327,327164.25462731364,-2020.0,-1924.0,-1792.0,-1748.0,-1380.0,-1088.0,-1124.0,-832.0,-784.0,-772.0
328,328164.7538769385,-2016.0,-1936.0,-1820.0,-1704.0,-1380.0,-1108.0,-1108.0,-892.0,-816.0,-692.0
329,329165.2531265633,-1988.0,-1924.0,-1844.0,-1736.0,-1404.0,-1124.0,-1012.0,-848.0,-820.0,-620.0
330,330165.75237618806,-2008.0,-1968.0,-1788.0,-1660.0,-1424.0,-1124.0,-956.0,-840.0,-792.0,-624.0
331,331166.2516258129,-1988.0,-1956.0,-1788.0,-1692.0,-1424.0,-1160.0,-928.0,-776.0,-884.0,-648.0
332,332166.7508754377,-2000.0,-1944.0,-1776.0,-1764.0,-1376.0,-1168.0,-944.0,-828.0,-844.0,-712.0
333,333167.25012506254,-1996.0,-1952.0,-1808.0,-1720.0,-1312.0,-1156.0,-1016.0,-784.0,-720.0,-728.0
334,334167.7493746873,-1952.0,-1932.0,-1780.0,-1712.0,-1312.0,-1204.0,-988.0,-820.0,-768.0,-728.0
335,335168.24862431217,-1960.0,-1896.0,-1812.0,-1748.0,-1356.0,-1140.0,-1012.0,-764.0,-756.0,-708.0
336,336168.74787393695,-1996.0,-1908.0,-1812.0,-1692.0,-1356.0,-1092.0,-1096.0,-828.0,-756.0,-788.0
337,337169.24712356174,-2024.0,-1900.0,-1828.0,-1708.0,-1296.0,-1148.0,-1072.0,-704.0,-696.0,-680.0
338,338169.7463731866,-2016.0,-1908.0,-1868.0,-1700.0,-1308.0,-1128.0,-952.0,-768.0,-704.0,-644.0
339,339170.2456228114,-1984.0,-1908.0,-1828.0,-1692.0,-1348.0,-1188.0,-1052.0,-748.0,-788.0,-716.0
340,340170.7448724362,-2000.0,-1904.0,-1832.0,-1688.0,-1332.0,-1236.0,-1028.0,-860.0,-740.0,-628.0
341,341171.244122061,-2032.0,-1908.0,-1852.0,-1728.0,-1348.0,-1264.0,-1056.0,-884.0,-700.0,-632.0
342,342171.74337168585,-2024.0,-1936.0,-1828.0,-1744.0,-1356.0,-1236.0,-960.0,-904.0,-788.0,-664.0
343,343172.24262131064,-2008.0,-1952.0,-1808.0,-1684.0,-1420.0,-1128.0,-1040.0,-876.0,-748.0,-784.0
344,344172.7418709354,-2008.0,-1932.0,-1832.0,-1712.0,-1344.0,-1140.0,-1048.0,-876.0,-688.0,-656.0
345,345173.24112056027,-2000.0,-1920.0,-1824.0,-1728.0,-1332.0,-1144.0,-1084.0,-856.0,-720.0,-776.0
346,346173.74037018506,-2016.0,-1892.0,-1824.0,-1740.0,-1284.0,-1072.0,-1016.0,-968.0,-708.0,-688.0
347,347174.2396198099,-2008.0,-1900.0,-1892.0,-1720.0,-1212.0,-1112.0,-920.0,-876.0,-780.0,-764.0
348,348174.7388694347,-2016.0,-1928.0,-1852.0,-1736.0,-1228.0,-1128.0,-940.0,-872.0,-744.0,-768.0
349,349175.23811905953,-1992.0,-1928.0,-1800.0,-1696.0,-1272.0,-1076.0,-972.0,-852.0,-764.0,-784.0
350,350175.7373686843,-2000.0,-1932.0,-1792.0,-1660.0,-1216.0,-1080.0,-880.0,-956.0,-680.0,-808.0
351,351176.23661830917,-2000.0,-1940.0,-1812.0,-1652.0,-1256.0,-1096.0,-948.0,-972.0,-704.0,-680.0
352,352176.73586793395,-1968.0,-1988.0,-1792.0,-1652.0,-1248.0,-1160.0,-932.0,-880.0,-732.0,-712.0
353,353177.23511755874,-2000.0,-1984.0,-1836.0,-1696.0,-1244.0,-1056.0,-896.0,-912.0,-756.0,-704.0
354,354177.7343671836,-2016.0,-1980.0,-1848.0,-1760.0,-1284.0,-1032.0,-888.0,-844.0,-828.0,-704.0
355,355178.2336168084,-2032.0,-1964.0,-1868.0,-1736.0,-1208.0,-1016.0,-908.0,-848.0,-800.0,-744.0
356,356178.7328664332,-2032.0,-1908.0,-1900.0,-1828.0,-1272.0,-992.0,-876.0,-792.0,-772.0,-764.0
357,357179.232116058,-2000.0,-1912.0,-1872.0,-1736.0,-1276.0,-1048.0,-952.0,-836.0,-720.0,-780.0
358,358179.73136568285,-1984.0,-1936.0,-1816.0,-1772.0,-1364.0,-984.0,-860.0,-876.0,-796.0,-628.0
359,359180.23061530764,-1992.0,-1964.0,-1792.0,-1756.0,-1364.0,-1044.0,-940.0,-796.0,-840.0,-612.0
360,360180.7298649325,-1984.0,-1980.0,-1784.0,-1756.0,-1488.0,-992.0,-952.0,-776.0,-916.0,-632.0
361,361181.22911455727,-1984.0,-1988.0,-1768.0,-1776.0,-1440.0,-1080.0,-968.0,-800.0,-840.0,-712.0
362,362181.72836418205,-2024.0,-1928.0,-1808.0,-1788.0,-1432.0,-1108.0,-1020.0,-820.0,-844.0,-720.0
363,363182.2276138069,-1988.0,-1928.0,-1764.0,-1796.0,-1452.0,-1128.0,-1068.0,-832.0,-712.0,-780.0
364,364182.7268634317,-1996.0,-1988.0,-1808.0,-1836.0,-1408.0,-1168.0,-988.0,-804.0,-816.0,-740.0
365,365183.22611305653,-1964.0,-2000.0,-1832.0,-1780.0,-1484.0,-1188.0,-1008.0,-828.0,-788.0,-792.0
366,366183.7253626813,-1948.0,-2008.0,-1868.0,-1844.0,-1568.0,-1196.0,-988.0,-772.0,-820.0,-788.0
367,367184.22461230616,-1968.0,-1988.0,-1868.0,-1848.0,-1572.0,-1156.0,-1004.0,-832.0,-768.0,-736.0
368,368184.72386193095,-1952.0,-1984.0,-1876.0,-1776.0,-1484.0,-1152.0,-924.0,-872.0,-860.0,-660.0
369,369185.22311155574,-1976.0,-1968.0,-1916.0,-1684.0,-1408.0,-1132.0,-1008.0,-868.0,-744.0,-716.0
370,370185.7223611806,-1992.0,-1936.0,-1880.0,-1640.0,-1480.0,-1080.0,-1004.0,-860.0,-764.0,-688.0
371,371186.22161080537,-2000.0,-1908.0,-1876.0,-1684.0,-1400.0,-1032.0,-960.0,-788.0,-728.0,-716.0
372,372186.7208604302,-1996.0,-1948.0,-1920.0,-1660.0,-1364.0,-1080.0,-1012.0,-892.0,-760.0,-660.0
373,373187.220110055,-2004.0,-1992.0,-1932.0,-1644.0,-1432.0,-1128.0,-960.0,-904.0,-784.0,-620.0
374,374187.71935967985,-2012.0,-1928.0,-1888.0,-1648.0,-1388.0,-1168.0,-1024.0,-868.0,-856.0,-704.0
375,375188.21860930463,-2000.0,-1928.0,-1896.0,-1720.0,-1440.0,-1160.0,-1092.0,-820.0,-844.0,-868.0
376,376188.7178589294,-1980.0,-1904.0,-1864.0,-1688.0,-1512.0,-1084.0,-1096.0,-816.0,-756.0,-760.0
377,377189.21710855426,-1976.0,-1944.0,-1800.0,-1740.0,-1432.0,-1140.0,-1032.0,-988.0,-836.0,-780.0
378,378189.71635817905,-1972.0,-1908.0,-1876.0,-1708.0,-1396.0,-1108.0,-944.0,-900.0,-784.0,-756.0
379,379190.2156078039,-1988.0,-1936.0,-1840.0,-1712.0,-1376.0,-1152.0,-940.0,-868.0,-780.0,-672.0
380,380190.7148574287,-1980.0,-1944.0,-1812.0,-1680.0,-1432.0,-1100.0,-920.0,-932.0,-772.0,-740.0
381,381191.2141070535,-1996.0,-1940.0,-1816.0,-1624.0,-1412.0,-1072.0,-912.0,-884.0,-788.0,-708.0
382,382191.7133566783,-2020.0,-1920.0,-1836.0,-1644.0,-1456.0,-1136.0,-904.0,-852.0,-780.0,-760.0
383,383192.21260630316,-2008.0,-1984.0,-1844.0,-1656.0,-1424.0,-1180.0,-988.0,-912.0,-872.0,-780.0
384,384192.71185592795,-2000.0,-1972.0,-1776.0,-1716.0,-1472.0,-1068.0,-936.0,-992.0,-804.0,-800.0
385,385193.21110555273,-2004.0,-1964.0,-1832.0,-1656.0,-1420.0,-1128.0,-900.0,-948.0,-820.0,-764.0
386,386193.7103551776,-2020.0,-1964.0,-1884.0,-1688.0,-1456.0,-1160.0,-944.0,-892.0,-736.0,-704.0
387,387194.20960480237,-1992.0,-1928.0,-1916.0,-1668.0,-1484.0,-1188.0,-992.0,-936.0,-780.0,-756.0
388,388194.7088544272,-1984.0,-1944.0,-1948.0,-1680.0,-1416.0,-1196.0,-952.0,-844.0,-812.0,-880.0
389,389195.208104052,-1976.0,-1928.0,-1928.0,-1676.0,-1424.0,-1176.0,-936.0,-844.0,-812.0,-752.0
390,390195.70735367684,-1968.0,-1920.0,-1896.0,-1680.0,-1392.0,-1120.0,-1004.0,-800.0,-832.0,-720.0
391,391196.20660330163,-2000.0,-1952.0,-1900.0,-1716.0,-1372.0,-1208.0,-928.0,-872.0,-876.0,-680.0
392,392196.7058529265,-2024.0,-1964.0,-1932.0,-1672.0,-1360.0,-1276.0,-960.0,-848.0,-756.0,-740.0
393,393197.20510255126,-2024.0,-1944.0,-1900.0,-1776.0,-1364.0,-1196.0,-1060.0,-844.0,-812.0,-668.0
394,394197.70435217605,-2008.0,-1928.0,-1892.0,-1836.0,-1480.0,-1148.0,-1036.0,-828.0,-748.0,-684.0
395,395198.2036018009,-2000.0,-1932.0,-1892.0,-1768.0,-1528.0,-1124.0,-1012.0,-880.0,-816.0,-756.0
396,396198.7028514257,-1972.0,-1952.0,-1840.0,-1760.0,-1436.0,-1148.0,-948.0,-868.0,-700.0,-772.0
397,397199.2021010505,-2000.0,-1936.0,-1880.0,-1724.0,-1460.0,-1104.0,-976.0,-784.0,-784.0,-724.0
398,398199.7013506753,-1984.0,-1960.0,-1832.0,-1732.0,-1492.0,-1136.0,-996.0,-884.0,-724.0,-748.0
399,399200.20060030016,-1972.0,-1916.0,-1820.0,-1740.0,-1432.0,-1176.0,-952.0,-892.0,-756.0,-776.0
400,400200.69984992495,-1992.0,-1972.0,-1872.0,-1652.0,-1360.0,-1176.0,-952.0,-928.0,-816.0,-776.0
401,401201.19909954973,-1984.0,-1968.0,-1892.0,-1600.0,-1432.0,-1176.0,-896.0,-952.0,-724.0,-724.0
402,402201.6983491746,-1984.0,-1936.0,-1964.0,-1696.0,-1396.0,-1124.0,-844.0,-960.0,-800.0,-732.0
403,403202.19759879936,-2024.0,-1956.0,-1904.0,-1676.0,-1484.0,-1096.0,-976.0,-984.0,-856.0,-744.0
404,404202.6968484242,-2004.0,-1956.0,-1864.0,-1684.0,-1396.0,-1152.0,-992.0,-904.0,-856.0,-672.0
405,405203.196098049,-1972.0,-1952.0,-1836.0,-1668.0,-1380.0,-1144.0,-920.0,-900.0,-848.0,-740.0
406,406203.69534767384,-2008.0,-1948.0,-1824.0,-1668.0,-1380.0,-1120.0,-968.0,-844.0,-860.0,-692.0
407,407204.1945972986,-1988.0,-1920.0,-1856.0,-1692.0,-1292.0,-1228.0,-912.0,-888.0,-860.0,-656.0
408,408204.6938469234,-2004.0,-1940.0,-1832.0,-1680.0,-1376.0,-1156.0,-908.0,-912.0,-880.0,-704.0
409,409205.19309654826,-1984.0,-1948.0,-1808.0,-1720.0,-1312.0,-1108.0,-992.0,-868.0,-760.0,-680.0
410,410205.69234617305,-1992.0,-1936.0,-1808.0,-1740.0,-1320.0,-1060.0,-1060.0,-852.0,-776.0,-740.0
